,Unnamed: 0,LOCATION,YEAR,Cooling_degree_days,Heating_degree_days,PDSI,PHDI,Palmer-Z-index,Crop Moisture Stress Index (CMSI),Avg_Temp_Season_1,Avg_Temp_Season_2,Avg_Temp_Season_3,Avg_Temp_Season_4,Max_Temp_Season_1,Max_Temp_Season_2,Max_Temp_Season_3,Max_Temp_Season_4,Min_Temp_Season_1,Min_Temp_Season_2,Min_Temp_Season_3,Min_Temp_Season_4
373,373,SOUTH CAROLINA,2003,1740,2744,1.2916666666666667,1.9850000000000003,0.9,22.93,48.36666666666667,69.10000000000001,77.03333333333333,54.93333333333334,59.333333333333336,79.56666666666668,86.53333333333335,67.43333333333334,37.4,58.56666666666666,67.46666666666668,42.43333333333333
374,374,SOUTH DAKOTA,2003,717,7549,-2.310833333333333,-2.310833333333333,-0.65,22.93,23.566666666666666,55.6,69.73333333333333,35.333333333333336,35.23333333333333,67.7,84.2,46.43333333333334,12.0,43.43333333333334,55.20000000000001,24.2
375,375,TENNESSEE,2003,1226,3905,3.1566666666666667,3.1566666666666667,1.24,22.93,40.666666666666664,65.5,73.8,50.06666666666666,50.46666666666666,76.33333333333333,84.33333333333333,61.26666666666667,30.833333333333332,54.63333333333333,63.23333333333333,38.833333333333336
376,376,TEXAS,2003,2688,1897,-0.39916666666666667,0.004999999999999949,-0.44,22.93,50.56666666666666,73.63333333333333,79.63333333333334,58.166666666666664,62.6,86.13333333333333,91.23333333333335,70.9,38.5,61.03333333333333,68.0,45.5
377,377,UTAH,2003,668,6649,-4.426666666666667,-4.426666666666667,-1.27,22.93,35.5,56.4,70.7,39.8,46.43333333333334,70.3,85.89999999999999,51.23333333333333,24.46666666666667,42.400000000000006,55.5,28.433333333333334
378,378,VERMONT,2003,243,8551,0.3008333333333333,0.20416666666666675,0.81,22.93,17.166666666666668,50.56666666666666,64.06666666666668,34.13333333333333,28.133333333333336,61.800000000000004,74.7,43.4,6.266666666666667,39.36666666666667,53.46666666666667,24.866666666666664
379,379,VIRGINIA,2003,984,4532,4.3675,4.1675,2.26,22.93,37.96666666666667,61.76666666666667,72.23333333333333,47.833333333333336,47.666666666666664,72.03333333333333,81.83333333333333,58.96666666666666,28.2,51.46666666666667,62.56666666666666,36.666666666666664
380,380,WASHINGTON,2003,232,5369,-1.0308333333333335,-1.429166666666667,-0.49,22.93,37.5,52.23333333333333,64.46666666666667,38.5,44.56666666666666,63.43333333333334,78.63333333333334,45.96666666666667,30.399999999999995,41.1,50.300000000000004,31.066666666666663
381,381,WEST VIRGINIA,2003,668,5309,3.275833333333333,3.275833333333333,1.93,22.93,33.666666666666664,59.43333333333333,69.06666666666668,44.166666666666664,42.599999999999994,70.36666666666667,79.03333333333333,54.699999999999996,24.73333333333333,48.5,59.06666666666666,33.666666666666664
382,382,WISCONSIN,2003,470,7751,-0.94,-0.14333333333333342,-0.64,22.93,18.833333333333332,53.166666666666664,65.96666666666667,34.83333333333333,29.066666666666663,65.23333333333333,77.76666666666667,43.9,8.6,41.03333333333333,54.133333333333326,25.7
383,383,WYOMING,2003,378,8032,-4.8116666666666665,-4.8116666666666665,-0.95,22.93,26.733333333333334,49.53333333333333,63.73333333333334,32.199999999999996,37.5,62.73333333333333,79.53333333333335,43.96666666666666,15.933333333333332,36.266666666666666,48.03333333333333,20.433333333333334
384,384,ALABAMA,2004,1845,2633,0.7383333333333333,1.3875000000000002,0.65,2.555,49.53333333333333,70.23333333333333,76.43333333333334,57.13333333333333,60.96666666666667,81.66666666666667,86.76666666666667,67.56666666666666,38.0,58.76666666666667,66.1,46.63333333333333
385,385,ARIZONA,2004,2904,2041,-2.0308333333333333,-3.1500000000000004,-0.39,2.555,47.666666666666664,67.4,76.53333333333335,50.03333333333333,60.633333333333326,83.10000000000001,91.09999999999998,61.96666666666667,34.63333333333333,51.699999999999996,61.96666666666666,38.03333333333333
386,386,ARKANSAS,2004,1610,3171,0.6,0.8133333333333334,0.72,2.555,45.833333333333336,69.10000000000001,75.36666666666666,53.800000000000004,56.20000000000001,79.13333333333333,86.46666666666668,63.6,35.56666666666667,59.06666666666666,64.26666666666667,43.96666666666666
387,387,CALIFORNIA,2004,857,2842,-0.9874999999999998,-1.6466666666666665,-0.57,2.555,48.199999999999996,63.63333333333333,73.43333333333332,50.166666666666664,58.93333333333334,77.7,88.39999999999999,60.63333333333333,37.46666666666667,49.56666666666666,58.46666666666667,39.666666666666664
388,388,COLORADO,2004,160,6967,-1.3624999999999998,-3.089166666666667,-0.28,2.555,31.433333333333334,53.333333333333336,62.26666666666667,36.333333333333336,44.93333333333334,67.66666666666667,76.8,48.46666666666667,17.900000000000002,39.06666666666666,47.76666666666667,24.233333333333334
389,389,CONNECTICUT,2004,476,6154,-0.0725,0.6291666666666668,0.08,2.555,28.400000000000002,57.63333333333333,67.8,41.199999999999996,37.333333333333336,68.86666666666666,77.46666666666667,50.73333333333333,19.466666666666665,46.400000000000006,58.03333333333333,31.7
390,390,DELAWARE,2004,1085,4599,2.4000000000000004,2.4000000000000004,-0.05,2.555,37.0,65.2,73.16666666666667,47.93333333333334,46.0,75.39999999999999,82.36666666666666,57.5,28.066666666666666,55.0,63.96666666666667,38.4
391,391,FLORIDA,2004,3435,708,-0.4708333333333334,0.2891666666666666,0.05,2.555,60.6,75.0,81.03333333333333,66.63333333333334,72.16666666666667,86.46666666666665,89.76666666666665,77.03333333333333,49.1,63.53333333333334,72.2,56.23333333333333
392,392,GEORGIA,2004,1702,2765,0.5299999999999999,0.43,0.27,2.555,50.03333333333333,71.3,77.1,57.46666666666666,61.86666666666667,83.46666666666667,86.83333333333333,68.30000000000001,38.13333333333333,59.1,67.36666666666666,46.633333333333326
393,393,IDAHO,2004,440,6768,-0.6841666666666663,-1.6441666666666668,-0.12,2.555,29.46666666666667,50.63333333333333,61.23333333333333,35.26666666666667,39.03333333333333,63.46666666666667,75.8,44.26666666666667,19.933333333333334,37.733333333333334,46.666666666666664,26.266666666666666
394,394,ILLINOIS,2004,683,5908,0.7933333333333334,1.0158333333333334,0.44,2.555,33.36666666666667,63.26666666666667,69.69999999999999,44.0,42.199999999999996,74.2,80.96666666666665,52.96666666666667,24.5,52.300000000000004,58.43333333333334,35.03333333333333
395,395,INDIANA,2004,762,5526,2.6283333333333334,2.6283333333333334,0.6,2.555,32.9,62.9,69.23333333333333,43.833333333333336,41.73333333333333,73.73333333333333,80.23333333333333,52.93333333333333,24.100000000000005,52.1,58.23333333333334,34.699999999999996
396,396,IOWA,2004,606,6547,1.0833333333333337,0.8708333333333335,0.64,2.555,27.066666666666663,59.6,67.7,39.699999999999996,35.86666666666667,71.26666666666667,78.89999999999999,49.5,18.266666666666666,47.86666666666667,56.53333333333334,29.900000000000002
397,397,KANSAS,2004,1212,4641,0.24,0.1241666666666667,0.36,2.555,37.13333333333333,64.33333333333333,72.89999999999999,45.9,49.0,77.13333333333333,85.36666666666667,57.166666666666664,25.166666666666668,51.53333333333334,60.43333333333334,34.7
398,398,KENTUCKY,2004,1087,4237,3.0691666666666664,3.0691666666666664,1.02,2.555,39.56666666666667,65.7,71.39999999999999,48.96666666666667,50.06666666666666,76.73333333333333,82.2,58.93333333333334,29.066666666666666,54.63333333333333,60.6,38.96666666666667
399,399,LOUISIANA,2004,2705,1655,1.1483333333333332,1.3575,1.01,2.555,54.166666666666664,73.0,79.60000000000001,61.79999999999999,64.39999999999999,82.73333333333333,89.86666666666667,71.63333333333334,44.0,63.26666666666667,69.33333333333333,52.0
400,400,MAINE,2004,159,8191,-0.7883333333333336,-0.26666666666666666,-0.26,2.555,17.7,49.666666666666664,61.79999999999999,32.6,27.433333333333334,60.9,72.39999999999999,41.733333333333334,8.0,38.46666666666667,51.199999999999996,23.46666666666667
401,401,MARYLAND,2004,1118,4638,3.3658333333333332,3.3658333333333332,0.42,2.555,36.06666666666667,64.8,72.56666666666666,47.23333333333333,45.46666666666667,74.93333333333332,81.76666666666667,56.63333333333333,26.7,54.666666666666664,63.30000000000001,37.766666666666666
402,402,MASSACHUSETTS,2004,390,6451,0.2591666666666667,0.7416666666666667,0.11,2.555,27.100000000000005,56.366666666666674,66.8,40.199999999999996,35.96666666666667,67.33333333333333,76.56666666666668,49.53333333333333,18.2,45.4,57.0,30.900000000000002
403,403,MICHIGAN,2004,412,6780,0.8566666666666668,0.6408333333333335,0.59,2.555,23.8,53.333333333333336,64.30000000000001,36.9,32.43333333333333,64.66666666666667,75.83333333333333,45.166666666666664,15.200000000000001,42.03333333333333,52.76666666666667,28.599999999999998
404,404,MINNESOTA,2004,279,8450,0.4816666666666666,-0.14666666666666675,0.68,2.555,17.566666666666666,51.866666666666674,63.23333333333333,32.53333333333333,27.066666666666666,63.800000000000004,74.26666666666667,41.56666666666667,8.066666666666668,39.86666666666667,52.20000000000001,23.5
405,405,MISSISSIPPI,2004,2083,2337,2.458333333333333,2.458333333333333,0.9,2.555,50.099999999999994,70.76666666666667,77.0,58.166666666666664,61.06666666666666,81.5,87.8,68.7,39.06666666666667,60.1,66.2,47.666666666666664
406,406,MISSOURI,2004,996,4805,1.5025000000000002,1.5025000000000002,0.78,2.555,37.06666666666667,64.66666666666667,71.16666666666667,46.96666666666666,47.1,75.36666666666666,82.26666666666667,56.63333333333333,27.0,53.96666666666667,60.06666666666666,37.23333333333333
407,407,MONTANA,2004,132,8294,-3.9216666666666673,-3.9216666666666673,-1.24,2.555,26.2,49.5,60.86666666666667,34.699999999999996,36.5,62.300000000000004,74.83333333333333,45.63333333333333,15.933333333333332,36.666666666666664,46.86666666666667,23.73333333333333
408,408,NEBRASKA,2004,806,6004,-1.7875000000000003,-2.4525,-0.46,2.555,31.133333333333336,58.70000000000001,68.8,40.6,42.96666666666666,72.16666666666667,82.1,52.36666666666667,19.366666666666667,45.166666666666664,55.53333333333333,28.833333333333332
409,409,NEVADA,2004,2090,3510,-1.1608333333333338,-1.8275000000000008,-0.01,2.555,36.86666666666667,57.73333333333333,68.46666666666665,40.266666666666666,48.43333333333334,72.5,84.23333333333333,51.13333333333333,25.3,42.96666666666667,52.699999999999996,29.400000000000002
410,410,NEW HAMPSHIRE,2004,215,7720,0.5833333333333333,0.5750000000000001,0.0,2.555,21.133333333333333,52.53333333333333,63.366666666666674,34.9,31.03333333333333,64.5,74.16666666666667,44.73333333333333,11.200000000000001,40.53333333333333,52.56666666666666,25.100000000000005
411,411,NEW JERSEY,2004,780,5280,2.175,2.175,0.29,2.555,33.5,62.300000000000004,71.06666666666668,45.199999999999996,42.26666666666667,72.89999999999999,80.46666666666667,54.53333333333334,24.76666666666667,51.666666666666664,61.666666666666664,35.833333333333336
412,412,NEW MEXICO,2004,803,4634,0.3833333333333333,-1.5858333333333328,0.52,2.555,40.43333333333333,61.46666666666667,68.5,43.76666666666667,54.300000000000004,77.36666666666667,83.13333333333334,56.73333333333333,26.5,45.53333333333333,53.866666666666674,30.76666666666667
413,413,NEW YORK,2004,485,6244,2.766666666666667,2.766666666666667,0.78,2.555,23.066666666666666,54.86666666666667,65.0,37.73333333333333,32.43333333333334,65.83333333333333,74.73333333333333,46.6,13.666666666666666,43.86666666666667,55.26666666666666,28.76666666666667
414,414,NORTH CAROLINA,2004,1436,3400,-0.26083333333333325,0.9841666666666667,0.0,2.555,43.36666666666667,68.1,73.8,52.1,54.46666666666667,79.13333333333333,83.16666666666667,62.86666666666667,32.199999999999996,57.133333333333326,64.39999999999999,41.333333333333336
415,415,NORTH DAKOTA,2004,243,9197,0.7291666666666666,0.8083333333333335,0.62,2.555,16.566666666666666,50.76666666666666,62.53333333333333,32.300000000000004,26.03333333333333,63.46666666666666,75.23333333333333,43.06666666666666,7.1000000000000005,37.96666666666667,49.833333333333336,21.599999999999998
416,416,OHIO,2004,653,5696,3.9058333333333333,3.9058333333333333,1.18,2.555,32.1,61.13333333333333,68.7,43.43333333333334,40.666666666666664,71.93333333333334,79.2,52.5,23.53333333333333,50.36666666666667,58.20000000000001,34.4
417,417,OKLAHOMA,2004,1664,3341,1.0558333333333334,0.7858333333333333,0.79,2.555,44.43333333333334,68.53333333333333,75.86666666666666,51.76666666666667,55.699999999999996,79.9,87.56666666666666,62.5,33.13333333333333,57.13333333333333,64.06666666666666,40.96666666666667
418,418,OREGON,2004,261,5013,-1.8375,-1.8375,-0.36,2.555,37.0,52.56666666666666,63.53333333333334,40.699999999999996,45.800000000000004,65.43333333333334,78.2,49.666666666666664,28.266666666666666,39.800000000000004,48.866666666666674,31.76666666666667
419,419,PENNSYLVANIA,2004,623,5775,4.504166666666666,4.504166666666666,1.5,2.555,28.833333333333332,58.833333333333336,67.06666666666668,41.53333333333333,38.0,70.0,77.0,50.53333333333334,19.666666666666668,47.699999999999996,57.06666666666666,32.53333333333333
420,420,RHODE ISLAND,2004,425,6113,0.15666666666666665,0.6191666666666666,0.15,2.555,29.666666666666668,57.23333333333334,67.86666666666667,42.53333333333333,37.96666666666667,67.46666666666665,76.60000000000001,51.63333333333333,21.400000000000002,46.96666666666667,59.06666666666666,33.43333333333333
421,421,SOUTH CAROLINA,2004,1947,2643,-0.5141666666666667,-0.2491666666666667,-0.24,2.555,48.13333333333333,71.7,76.83333333333333,56.06666666666666,60.06666666666666,83.5,86.2,66.96666666666665,36.1,59.9,67.43333333333334,45.13333333333333
422,422,SOUTH DAKOTA,2004,490,7209,-0.6275000000000001,-1.005,0.03,2.555,25.8,55.199999999999996,66.66666666666666,37.53333333333334,36.46666666666667,68.76666666666667,79.89999999999999,49.199999999999996,15.166666666666666,41.666666666666664,53.43333333333334,25.900000000000002
423,423,TENNESSEE,2004,1289,3600,2.8516666666666666,2.8516666666666666,1.06,2.555,43.0,67.0,72.46666666666667,51.5,53.6,77.8,83.13333333333333,61.56666666666666,32.43333333333333,56.199999999999996,61.833333333333336,41.43333333333333
424,424,TEXAS,2004,2669,1777,2.1158333333333332,1.909166666666667,1.69,2.555,52.699999999999996,72.23333333333333,78.36666666666667,57.666666666666664,63.76666666666667,83.6,89.86666666666667,68.8,41.6,60.9,66.96666666666665,46.5
425,425,UTAH,2004,419,7125,-1.4183333333333332,-1.8591666666666664,0.23,2.555,32.53333333333333,57.03333333333333,67.0,38.23333333333333,43.73333333333333,70.73333333333333,81.53333333333333,48.43333333333334,21.3,43.26666666666667,52.4,28.03333333333333
426,426,VERMONT,2004,171,8333,1.62,1.62,0.03,2.555,18.766666666666666,51.9,62.833333333333336,33.86666666666667,29.03333333333333,63.56666666666666,73.3,43.599999999999994,8.566666666666666,40.23333333333333,52.333333333333336,24.13333333333333
427,427,VIRGINIA,2004,1086,4265,3.365,3.698333333333333,0.73,2.555,38.733333333333334,65.03333333333335,71.43333333333332,48.333333333333336,49.4,75.86666666666666,81.16666666666667,58.6,28.0,54.23333333333333,61.70000000000001,38.166666666666664
428,428,WASHINGTON,2004,241,5246,-1.8966666666666672,-1.8966666666666672,-0.6,2.555,35.93333333333334,53.800000000000004,63.46666666666667,40.36666666666667,43.166666666666664,65.66666666666667,75.60000000000001,47.73333333333333,28.666666666666668,41.86666666666667,51.300000000000004,33.06666666666667
429,429,WEST VIRGINIA,2004,731,4959,4.297499999999999,4.297499999999999,1.04,2.555,35.03333333333333,61.833333333333336,68.49999999999999,45.5,45.23333333333333,73.16666666666667,78.93333333333334,55.333333333333336,24.866666666666664,50.43333333333334,58.03333333333334,35.7
430,430,WISCONSIN,2004,331,7448,0.5066666666666667,1.1708333333333334,0.7,2.555,21.7,53.23333333333333,64.03333333333333,35.1,30.73333333333333,65.0,75.36666666666667,44.13333333333333,12.700000000000001,41.4,52.666666666666664,26.100000000000005
431,431,WYOMING,2004,149,8045,-4.5825000000000005,-4.5825000000000005,-1.33,2.555,26.900000000000002,49.4,59.86666666666667,33.46666666666666,38.46666666666667,62.833333333333336,74.46666666666667,44.43333333333334,15.333333333333334,35.96666666666667,45.20000000000001,22.433333333333334
432,432,ALABAMA,2005,1908,2686,1.3041666666666665,2.24,0.33,8.92,51.300000000000004,68.66666666666667,79.26666666666667,54.333333333333336,62.46666666666667,80.66666666666667,89.39999999999999,66.93333333333334,40.2,56.666666666666664,69.13333333333333,41.7
433,433,ARIZONA,2005,2972,1892,1.653333333333333,3.5441666666666682,0.79,8.92,47.06666666666667,66.5,77.86666666666666,53.1,57.76666666666667,82.43333333333334,92.56666666666666,67.7,36.4,50.56666666666666,63.20000000000001,38.53333333333334
434,434,ARKANSAS,2005,1920,3150,-1.8741666666666668,-1.2258333333333329,-1.42,8.92,47.53333333333333,68.60000000000001,79.8,51.9,57.333333333333336,80.53333333333335,91.39999999999999,64.06666666666668,37.766666666666666,56.699999999999996,68.2,39.8
435,435,CALIFORNIA,2005,812,2815,3.084166666666667,3.084166666666667,1.34,8.92,47.43333333333334,60.46666666666667,73.7,52.800000000000004,56.9,73.43333333333332,88.73333333333333,64.16666666666667,37.96666666666667,47.5,58.6,41.4
436,436,COLORADO,2005,330,6836,0.6974999999999999,1.2908333333333333,0.32,8.92,32.233333333333334,52.5,65.06666666666666,37.266666666666666,44.4,67.0,80.5,50.5,20.0,38.06666666666666,49.666666666666664,24.033333333333335
437,437,CONNECTICUT,2005,750,6180,0.4050000000000001,0.7616666666666666,0.37,8.92,28.766666666666666,57.333333333333336,70.46666666666667,41.46666666666667,38.26666666666666,68.76666666666667,81.4,50.56666666666666,19.266666666666666,45.800000000000004,59.53333333333333,32.36666666666667
438,438,DELAWARE,2005,1273,4754,1.0416666666666667,1.1716666666666666,0.3,8.92,37.03333333333333,61.79999999999999,75.9,48.166666666666664,45.833333333333336,72.60000000000001,86.06666666666666,57.633333333333326,28.26666666666667,51.03333333333333,65.73333333333333,38.699999999999996
439,439,FLORIDA,2005,3417,704,0.4166666666666667,1.3299999999999998,0.62,8.92,61.26666666666667,73.66666666666667,82.43333333333334,65.96666666666665,72.26666666666667,84.10000000000001,91.3,76.3,50.36666666666667,63.166666666666664,73.56666666666668,55.63333333333333
440,440,GEORGIA,2005,1707,2849,1.4058333333333335,2.4066666666666667,0.59,8.92,51.366666666666674,68.53333333333333,79.39999999999999,55.86666666666667,62.6,80.10000000000001,89.26666666666665,67.73333333333333,40.13333333333333,56.9,69.49999999999999,43.96666666666667
